PACKAGE,VERSION
https://github.com/mitchellh/copystructure,v1.2.0
https://github.com/mitchellh/go-homedir,v1.1.0
https://github.com/mitchellh/go-wordwrap,v1.0.1
https://github.com/mitchellh/hashstructure,v2.0.2
https://github.com/mitchellh/mapstructure,v1.5.0
https://github.com/mitchellh/reflectwalk,v1.0.2
https://github.com/moby/buildkit,v0.20.1
https://github.com/moby/docker-image-spec,v1.3.1
https://github.com/moby/locker,v1.0.1
https://github.com/moby/patternmatcher,v0.6.0
https://github.com/moby/spdystream,v0.2.0
https://github.com/moby/spdystream,v0.5.0
https://github.com/moby/sys,v0.7.2
https://github.com/moby/sys,v0.3.4
https://github.com/moby/sys,v0.1.0
https://github.com/moby/sys,v0.6.0
https://github.com/moby/sys,v0.7.1
https://github.com/moby/sys,v0.1.0
https://github.com/moby/sys,v0.3.0
https://github.com/moby/term,v0.0.0-20210619224110-3f7ff695adc6
https://github.com/moby/term,v0.0.0-20221205130635-1aeaba878587
https://github.com/moby/term,v0.5.0
https://github.com/moby/term,v0.5.2
https://github.com/modern-go/concurrent,v0.0.0-20180228061459-e0a39a4cb421
https://github.com/modern-go/concurrent,v0.0.0-20180306012644-bacd9c7ef1dd
https://github.com/modern-go/reflect2,v1.0.2
https://github.com/monochromegane/go-gitignore,v0.0.0-20200626010858-205db1a8cc00
https://github.com/morikuni/aec,v1.0.0
https://github.com/munnerz/goautoneg,v0.0.0-20191010083416-a7dc8b61c822
https://github.com/mwitkow/go-conntrack,v0.0.0-20190716064945-2f068394615f
https://github.com/mxk/go-flowrate,v0.0.0-20140419014527-cca7078d478f
https://github.com/nats-io/nats.go,v1.34.0
https://github.com/nats-io/nkeys,v0.4.7
https://github.com/nats-io/nuid,v1.0.1
https://github.com/networkplumbing/go-nft,v0.4.0
https://github.com/nsf/jsondiff,v0.0.0-20230430225905-43f6cf3098c1
https://github.com/oklog/run,v1.1.0
https://github.com/oklog/ulid,v1.3.1
https://github.com/onsi/ginkgo,v2.17.1
https://github.com/onsi/ginkgo,v2.19.0
https://github.com/onsi/ginkgo,v2.21.0
https://github.com/onsi/ginkgo,v2.22.0
https://github.com/onsi/ginkgo,v2.22.1
https://github.com/onsi/ginkgo,v2.9.5
https://github.com/onsi/gomega,v1.27.6
https://github.com/onsi/gomega,v1.33.0
https://github.com/onsi/gomega,v1.33.1
https://github.com/onsi/gomega,v1.35.1
https://github.com/onsi/gomega,v1.36.0
https://github.com/onsi/gomega,v1.36.1
https://github.com/onsi/gomega,v1.36.2
https://github.com/open-telemetry/opentelemetry-collector-contrib,v0.116.0
https://github.com/open-telemetry/opentelemetry-collector-contrib,v0.116.0
https://github.com/open-telemetry/opentelemetry-collector-contrib,v0.116.0
https://github.com/opencontainers/go-digest,v1.0.0
https://github.com/opencontainers/image-spec,v1.0.2
https://github.com/opencontainers/image-spec,v1.1.0
https://github.com/opencontainers/runtime-spec,v1.2.0
https://github.com/opencontainers/runtime-tools,v0.9.1-0.20221107090550-2e043c6bd626
https://github.com/opencontainers/selinux,v1.11.1
https://github.com/openshift/api,v0.0.0-20250313134101-8a7efbfb5316
https://github.com/opentracing/opentracing-go,v1.1.0
https://github.com/orisano/pixelmatch,v0.0.0-20220722002657-fb0b55479cde
https://github.com/ovh/go-ovh,v1.6.0
https://github.com/package-url/packageurl-go,v0.1.1
https://github.com/pbnjay/memory,v0.0.0-20210728143218-7b4eea64cf58
https://github.com/pelletier/go-toml,v2.2.2
https://github.com/pelletier/go-toml,v2.2.3
https://github.com/pelletier/go-toml,v1.9.4
https://github.com/pelletier/go-toml,v1.9.5
https://github.com/peterbourgon/diskv,v2.0.1+incompatible
https://github.com/petermattis/goid,v0.0.0-20240813172612-4fcff4a6cae7
https://github.com/phayes/freeport,v0.0.0-20220201140144-74d24b5ae9f5
https://github.com/pierrec/lz4,v4.1.21
https://github.com/pires/go-proxyproto,v0.8.0
https://github.com/pkg/browser,v0.0.0-20240102092130-5ac0b6a4141c
